,GEMEENTENAAM,GESLACHT,LEEFTIJDSKLASSE,KOSTEN_FARMACIE per AANTAL_VERZEKERDEJAREN,AANTAL_VERZEKERDEJAREN
1095,VUGHT,M,10 t/m 14 jaar,"204,0516620044858","793,62"
1096,WAADHOEKE,M,10 t/m 14 jaar,"47,740047130406595","1604,06"
1097,WAALRE,M,10 t/m 14 jaar,"39,96221612449001","553,94"
1098,WAALWIJK,M,10 t/m 14 jaar,"64,58519293939284","1385,15"
1099,WADDINXVEEN,M,10 t/m 14 jaar,"68,2761871211477","823,21"
1100,WAGENINGEN,M,10 t/m 14 jaar,"87,36786960251645","874,25"
1101,WASSENAAR,M,10 t/m 14 jaar,"47,74906849441097","869,56"
1102,WATERLAND,M,10 t/m 14 jaar,"57,60255437297547","540,25"
1103,WEERT,M,10 t/m 14 jaar,"48,90857578729433","1376,55"
1104,WEESP,M,10 t/m 14 jaar,"62,24413202196344","497,19"
1105,WERKENDAM,M,10 t/m 14 jaar,"128,4920638669753","846,76"
1106,WEST MAAS EN WAAL,M,10 t/m 14 jaar,"202,35165270740703","580,26"
1107,WESTERVELD,M,10 t/m 14 jaar,"72,86559279185843","617,08"
1108,WESTERVOORT,M,10 t/m 14 jaar,"205,1462879652633","446,79"
1109,WESTERWOLDE,M,10 t/m 14 jaar,"51,22095039379335","680,56"
1110,WESTLAND,M,10 t/m 14 jaar,"64,10574975972146","3308,66"
1111,WESTSTELLINGWERF,M,10 t/m 14 jaar,"94,55922440076645","829,81"
1112,WESTVOORNE,M,10 t/m 14 jaar,"92,59699434716669","435,18"
1113,WIERDEN,M,10 t/m 14 jaar,"49,438442851937324","823,3"
1114,WIJCHEN,M,10 t/m 14 jaar,"56,308817055992485","1363,04"
1115,WIJDEMEREN,M,10 t/m 14 jaar,"80,75057136791098","800,71"
1116,WIJK BIJ DUURSTEDE,M,10 t/m 14 jaar,"55,25784130573718","813,64"
1117,WINSUM,M,10 t/m 14 jaar,"50,036864647096785","511,33"
1118,WINTERSWIJK,M,10 t/m 14 jaar,"61,22509249042643","924,42"
1119,WOENSDRECHT,M,10 t/m 14 jaar,"114,10054729993054","590,17"
1120,WOERDEN,M,10 t/m 14 jaar,"54,374512228322516","1763,12"
1121,WORMERLAND,M,10 t/m 14 jaar,"39,35988505747127","522,0"
1122,WOUDENBERG,M,10 t/m 14 jaar,"44,02770077656542","508,65"
1123,WOUDRICHEM,M,10 t/m 14 jaar,"131,74285425101215","494,0"
1124,ZAANSTAD,M,10 t/m 14 jaar,"69,56002422544807","4755,33"
1125,ZALTBOMMEL,M,10 t/m 14 jaar,"102,38205496349921","989,02"
1126,ZANDVOORT,M,10 t/m 14 jaar,"47,100609908513725","400,06"
1127,ZEDERIK,M,10 t/m 14 jaar,"134,93247970579003","445,94"
1128,ZEEWOLDE,M,10 t/m 14 jaar,"73,73510701706856","922,75"
1129,ZEIST,M,10 t/m 14 jaar,"74,16003598511702","2045,29"
1130,ZEVENAAR,M,10 t/m 14 jaar,"80,47573648142283","1294,33"
1131,ZOETERMEER,M,10 t/m 14 jaar,"103,15760866654884","3734,82"
1132,ZOETERWOUDE,M,10 t/m 14 jaar,"75,47047547610119","239,97"
1133,ZUIDHORN,M,10 t/m 14 jaar,"51,88886890100463","722,66"
1134,ZUIDPLAS,M,10 t/m 14 jaar,"89,12731738405024","1396,51"
1135,ZUNDERT,M,10 t/m 14 jaar,"72,47254987135364","598,54"
1136,ZUTPHEN,M,10 t/m 14 jaar,"102,90907172341021","1611,05"
1137,ZWARTEWATERLAND,M,10 t/m 14 jaar,"83,8788963963964","888,0"
1138,ZWIJNDRECHT,M,10 t/m 14 jaar,"88,35824448652174","1272,79"
1139,ZWOLLE,M,10 t/m 14 jaar,"56,78373366911597","3764,34"
1140,AA EN HUNZE,M,15 t/m 19 jaar,"64,93694459960392","787,72"
1141,AALBURG,M,15 t/m 19 jaar,"55,79800217155266","460,5"
1142,AALSMEER,M,15 t/m 19 jaar,"62,56360213293419","855,16"
1143,AALTEN,M,15 t/m 19 jaar,"57,72261191023484","843,98"
1144,ACHTKARSPELEN,M,15 t/m 19 jaar,"41,90836393308853","857,85"
1145,ALBLASSERDAM,M,15 t/m 19 jaar,"69,3412686604176","604,89"
1146,ALBRANDSWAARD,M,15 t/m 19 jaar,"56,470825586999936","726,15"
1147,ALKMAAR,M,15 t/m 19 jaar,"49,82042770948948","2892,15"
1148,ALMELO,M,15 t/m 19 jaar,"67,07610100521102","2189,59"
1149,ALMERE,M,15 t/m 19 jaar,"80,27681071120755","6729,4"
1150,ALPHEN AAN DEN RIJN,M,15 t/m 19 jaar,"96,76097810205893","3346,89"
1151,ALPHEN-CHAAM,M,15 t/m 19 jaar,"55,335533747528956","283,28"
1152,AMELAND,M,15 t/m 19 jaar,"46,33541176470588","85,0"
1153,AMERSFOORT,M,15 t/m 19 jaar,"58,52424499072654","4663,85"
1154,AMSTELVEEN,M,15 t/m 19 jaar,"57,54948506350513","2247,85"
1155,AMSTERDAM,M,15 t/m 19 jaar,"67,58417742829381","18205,89"
1156,APELDOORN,M,15 t/m 19 jaar,"67,81353282570039","4605,69"
1157,APPINGEDAM,M,15 t/m 19 jaar,"60,439366919304504","314,02"
1158,ARNHEM,M,15 t/m 19 jaar,"62,65433196364089","4015,5"
1159,ASSEN,M,15 t/m 19 jaar,"73,08107379188779","2076,38"
1160,ASTEN,M,15 t/m 19 jaar,"42,6374209271903","558,03"
1161,BAARLE-NASSAU,M,15 t/m 19 jaar,"32,42288171436628","141,86"
1162,BAARN,M,15 t/m 19 jaar,"59,75264567884789","675,63"
1163,BARENDRECHT,M,15 t/m 19 jaar,"100,75168908783257","1666,58"
1164,BARNEVELD,M,15 t/m 19 jaar,"91,79503378925217","1976,96"
1165,BEDUM,M,15 t/m 19 jaar,"49,73522595596756","362,46"
1166,BEEK,M,15 t/m 19 jaar,"61,354863709838135","451,61"
1167,BEEMSTER,M,15 t/m 19 jaar,"61,0570577684524","295,49"
1168,BEESEL,M,15 t/m 19 jaar,"51,00715961294106","409,24"
1169,BERG EN DAL,M,15 t/m 19 jaar,"46,35129516802697","1043,88"
1170,BERGEIJK,M,15 t/m 19 jaar,"64,51273142145932","578,49"
1171,BERGEN LB,M,15 t/m 19 jaar,"53,49861388190792","385,97"
1172,BERGEN NH,M,15 t/m 19 jaar,"42,29926518238634","910,43"
1173,BERGEN OP ZOOM,M,15 t/m 19 jaar,"85,93427084064716","1993,94"
1174,BERKELLAND,M,15 t/m 19 jaar,"85,72065231185753","1418,34"
1175,BERNHEZE,M,15 t/m 19 jaar,"56,6463979293486","1043,15"
1176,BEST,M,15 t/m 19 jaar,"80,71375054421011","987,67"
1177,BEUNINGEN,M,15 t/m 19 jaar,"88,88100595321802","853,32"
1178,BEVERWIJK,M,15 t/m 19 jaar,"36,7881406925223","1096,86"
1179,BINNENMAAS,M,15 t/m 19 jaar,"144,7989082070422","752,89"
1180,BLADEL,M,15 t/m 19 jaar,"106,92095495722192","635,84"
1181,BLARICUM,M,15 t/m 19 jaar,"69,04214507171818","293,51"
1182,BLOEMENDAAL,M,15 t/m 19 jaar,"50,96149675312249","783,83"
1183,BODEGRAVEN-REEUWIJK,M,15 t/m 19 jaar,"169,27043383090069","1087,29"
1184,BOEKEL,M,15 t/m 19 jaar,"40,02833220796759","370,25"
1185,BORGER-ODOORN,M,15 t/m 19 jaar,"77,98272191576199","850,21"
1186,BORNE,M,15 t/m 19 jaar,"86,32297792240009","685,31"
1187,BORSELE,M,15 t/m 19 jaar,"75,60230894814585","771,78"
1188,BOXMEER,M,15 t/m 19 jaar,"56,83558876994546","940,69"
1189,BOXTEL,M,15 t/m 19 jaar,"105,57127904090817","926,71"
1190,BREDA,M,15 t/m 19 jaar,"61,76829101187819","5108,52"
1191,BRIELLE,M,15 t/m 19 jaar,"98,37262491203379","483,14"
1192,BRONCKHORST,M,15 t/m 19 jaar,"56,54183663063431","1176,72"
1193,BRUMMEN,M,15 t/m 19 jaar,"59,84696737430514","645,81"
1194,BRUNSSUM,M,15 t/m 19 jaar,"74,97072804603452","719,46"
1195,BUNNIK,M,15 t/m 19 jaar,"41,60449744164086","455,37"
1196,BUNSCHOTEN,M,15 t/m 19 jaar,"66,5690969824245","709,51"
1197,BUREN,M,15 t/m 19 jaar,"38,43427532209875","846,79"
1198,CAPELLE AAN DEN IJSSEL,M,15 t/m 19 jaar,"96,55887095527818","1941,11"
1199,CASTRICUM,M,15 t/m 19 jaar,"46,57707788199908","1150,33"
1200,COEVORDEN,M,15 t/m 19 jaar,"64,28155485095915","1069,17"
1201,CRANENDONCK,M,15 t/m 19 jaar,"75,35726125794272","651,54"
1202,CROMSTRIJEN,M,15 t/m 19 jaar,"286,78183432570773","382,92"
1203,CUIJK,M,15 t/m 19 jaar,"102,94864592784081","804,61"
1204,CULEMBORG,M,15 t/m 19 jaar,"52,627876240412526","923,08"
1205,DALFSEN,M,15 t/m 19 jaar,"94,35734063206135","942,63"
1206,DANTUMADIEL,M,15 t/m 19 jaar,"61,40504711183941","610,25"
1207,DE BILT,M,15 t/m 19 jaar,"85,60649569492855","1299,63"
1208,DE FRYSKE MARREN,M,15 t/m 19 jaar,"65,22995532282859","1665,28"
1209,DE MARNE,M,15 t/m 19 jaar,"45,65648135684479","297,16"
1210,DE RONDE VENEN,M,15 t/m 19 jaar,"50,39499245145146","1450,61"
1211,DE WOLDEN,M,15 t/m 19 jaar,"68,44390989781458","804,42"
1212,DELFT,M,15 t/m 19 jaar,"72,0517826607752","3514,69"
1213,DELFZIJL,M,15 t/m 19 jaar,"64,38888814762431","749,47"
1214,DEN HELDER,M,15 t/m 19 jaar,"78,61917939406","1608,08"
1215,DEURNE,M,15 t/m 19 jaar,"58,244386592905954","1137,01"
1216,DEVENTER,M,15 t/m 19 jaar,"115,7469617080128","2892,25"
1217,DIEMEN,M,15 t/m 19 jaar,"106,45952889197777","805,76"
1218,DINKELLAND,M,15 t/m 19 jaar,"46,018901028790175","1003,12"
1219,DOESBURG,M,15 t/m 19 jaar,"47,585864749422974","376,93"
1220,DOETINCHEM,M,15 t/m 19 jaar,"90,77504560123474","1710,48"
1221,DONGEN,M,15 t/m 19 jaar,"208,4949054382044","832,26"
1222,DONGERADEEL,M,15 t/m 19 jaar,"44,25415311068322","753,05"
1223,DORDRECHT,M,15 t/m 19 jaar,"76,04751793758203","3527,51"
1224,DRECHTERLAND,M,15 t/m 19 jaar,"88,21087537325162","636,3"
1225,DRIMMELEN,M,15 t/m 19 jaar,"68,95574381408699","864,06"
1226,DRONTEN,M,15 t/m 19 jaar,"53,51472980062959","1524,8"
1227,DRUTEN,M,15 t/m 19 jaar,"103,76950476283844","612,03"
1228,DUIVEN,M,15 t/m 19 jaar,"51,9834095766995","1001,18"
1229,ECHT-SUSTEREN,M,15 t/m 19 jaar,"73,25347722938083","859,88"
1230,EDAM-VOLENDAM,M,15 t/m 19 jaar,"57,138355637979714","1197,06"
1231,EDE,M,15 t/m 19 jaar,"66,32032529010377","3744,35"
1232,EEMNES,M,15 t/m 19 jaar,"61,515956753940344","307,08"
1233,EEMSMOND,M,15 t/m 19 jaar,"112,44761998620282","507,35"
1234,EERSEL,M,15 t/m 19 jaar,"70,44544227574751","577,92"
1235,EIJSDEN-MARGRATEN,M,15 t/m 19 jaar,"59,63584324633074","805,34"
1236,EINDHOVEN,M,15 t/m 19 jaar,"60,18010550365676","5965,67"
1237,ELBURG,M,15 t/m 19 jaar,"83,54517664357853","775,29"
1238,EMMEN,M,15 t/m 19 jaar,"68,24108666835465","3357,05"
1239,ENKHUIZEN,M,15 t/m 19 jaar,"56,21268757997596","515,78"
1240,ENSCHEDE,M,15 t/m 19 jaar,"55,74420448299995","5058,22"
1241,EPE,M,15 t/m 19 jaar,"44,47136766218335","1001,49"
1242,ERMELO,M,15 t/m 19 jaar,"74,84030179188933","922,49"
1243,ETTEN-LEUR,M,15 t/m 19 jaar,"66,15378365247693","1193,82"
1244,FERWERDERADIEL,M,15 t/m 19 jaar,"38,073741607626395","269,59"
1245,GEERTRUIDENBERG,M,15 t/m 19 jaar,"86,45758786210601","595,82"
1246,GELDERMALSEN,M,15 t/m 19 jaar,"103,17680741323542","915,12"
1247,GELDROP-MIERLO,M,15 t/m 19 jaar,"49,88328969953361","1153,54"
1248,GEMERT-BAKEL,M,15 t/m 19 jaar,"55,678008475526354","891,98"
1249,GENNEP,M,15 t/m 19 jaar,"49,95495689655172","510,4"
1250,GIESSENLANDEN,M,15 t/m 19 jaar,"44,477994214079075","518,5"
1251,GILZE EN RIJEN,M,15 t/m 19 jaar,"85,38048556144554","826,26"
1252,GOEREE-OVERFLAKKEE,M,15 t/m 19 jaar,"85,24565142341194","1506,24"
1253,GOES,M,15 t/m 19 jaar,"92,21396686293303","1095,45"
1254,GOIRLE,M,15 t/m 19 jaar,"71,98625709753458","674,53"
1255,GOOISE MEREN,M,15 t/m 19 jaar,"46,78727189289943","1765,07"
1256,GORINCHEM,M,15 t/m 19 jaar,"51,4267795370813","1066,71"
1257,GOUDA,M,15 t/m 19 jaar,"55,7075113349657","2148,22"
1258,GRAVE,M,15 t/m 19 jaar,"46,98185084527155","434,18"
1259,GRONINGEN,M,15 t/m 19 jaar,"57,78628319870566","5846,99"
1260,GROOTEGAST,M,15 t/m 19 jaar,"39,931354799775846","463,98"
1261,GULPEN-WITTEM,M,15 t/m 19 jaar,"59,345255926863274","387,22"
1262,HAAKSBERGEN,M,15 t/m 19 jaar,"65,99098959743223","775,77"
1263,HAAREN,M,15 t/m 19 jaar,"63,77461922673738","486,51"
1264,HAARLEM,M,15 t/m 19 jaar,"78,1057106826648","3790,44"
1265,HAARLEMMERLIEDE CA,M,15 t/m 19 jaar,"44,54305026311014","220,44"
1266,HAARLEMMERMEER,M,15 t/m 19 jaar,"54,4371834667538","4713,17"
1267,HALDERBERGE,M,15 t/m 19 jaar,"63,14791512893513","853,53"
1268,HARDENBERG,M,15 t/m 19 jaar,"64,68870471685665","1970,38"
1269,HARDERWIJK,M,15 t/m 19 jaar,"48,43641943734015","1466,25"
1270,HARDINXVELD-GIESSENDAM,M,15 t/m 19 jaar,"67,39222021400809","625,21"
1271,HAREN,M,15 t/m 19 jaar,"59,33847207947928","583,8"
1272,HARLINGEN,M,15 t/m 19 jaar,"43,60218209179834","531,6"
1273,HATTEM,M,15 t/m 19 jaar,"37,94596128892733","369,92"
1274,HEEMSKERK,M,15 t/m 19 jaar,"60,35271489865365","1149,03"
1275,HEEMSTEDE,M,15 t/m 19 jaar,"44,515357644679646","761,51"
1276,HEERDE,M,15 t/m 19 jaar,"82,2276169346706","545,39"
1277,HEERENVEEN,M,15 t/m 19 jaar,"47,074331447672925","1555,6"
1278,HEERHUGOWAARD,M,15 t/m 19 jaar,"81,2850283540641","1714,04"
1279,HEERLEN,M,15 t/m 19 jaar,"74,7796373910996","2123,5"
1280,HEEZE-LEENDE,M,15 t/m 19 jaar,"48,39099501981909","491,95"
1281,HEILOO,M,15 t/m 19 jaar,"38,30796493441985","744,89"
1282,HELLENDOORN,M,15 t/m 19 jaar,"53,80886277724644","1097,85"
1283,HELLEVOETSLUIS,M,15 t/m 19 jaar,"89,56149940782335","1207,41"
1284,HELMOND,M,15 t/m 19 jaar,"70,70649648245511","2801,67"
1285,HENDRIK-IDO-AMBACHT,M,15 t/m 19 jaar,"90,4848290574672","904,69"
1286,HENGELO,M,15 t/m 19 jaar,"66,00216022561446","2439,56"
1287,HEUMEN,M,15 t/m 19 jaar,"52,55938085995328","607,94"
1288,HEUSDEN,M,15 t/m 19 jaar,"61,249179294227304","1459,11"
1289,HILLEGOM,M,15 t/m 19 jaar,"80,12036849222447","591,6"
1290,HILVARENBEEK,M,15 t/m 19 jaar,"40,76258917110331","475,21"
1291,HILVERSUM,M,15 t/m 19 jaar,"162,80041915870044","2414,36"
1292,HOF VAN TWENTE,M,15 t/m 19 jaar,"48,48470914127424","1083,0"
1293,HOLLANDS KROON,M,15 t/m 19 jaar,"64,17115603855935","1482,39"
1294,HOOGEVEEN,M,15 t/m 19 jaar,"105,61039948394232","1736,24"
1295,HOORN,M,15 t/m 19 jaar,"65,41865610539196","2173,98"
1296,HORST AAN DE MAAS,M,15 t/m 19 jaar,"43,63605823911782","1327,63"
1297,HOUTEN,M,15 t/m 19 jaar,"65,66422124015675","1597,54"
1298,HUIZEN,M,15 t/m 19 jaar,"49,91341317858172","1214,85"
1299,HULST,M,15 t/m 19 jaar,"69,49636992449443","757,56"
1300,IJSSELSTEIN,M,15 t/m 19 jaar,"55,54636996075633","1121,2"
1301,KAAG EN BRAASSEM,M,15 t/m 19 jaar,"124,49708229541471","867,12"
1302,KAMPEN,M,15 t/m 19 jaar,"88,30677642567406","1676,4"
1303,KAPELLE,M,15 t/m 19 jaar,"40,94197398257548","418,95"
1304,KATWIJK,M,15 t/m 19 jaar,"61,081511970844964","2014,06"
1305,KERKRADE,M,15 t/m 19 jaar,"72,16866198935163","1004,85"
1306,KOGGENLAND,M,15 t/m 19 jaar,"27,5841258472272","753,93"
1307,KOLLUMERLAND CA,M,15 t/m 19 jaar,"54,99435369565722","430,37"
1308,KORENDIJK,M,15 t/m 19 jaar,"54,94688084840923","320,6"
1309,KRIMPEN AAN DEN IJSSEL,M,15 t/m 19 jaar,"63,89202071258712","971,39"
1310,KRIMPENERWAARD,M,15 t/m 19 jaar,"56,82234172982612","1794,4"
1311,LAARBEEK,M,15 t/m 19 jaar,"69,32650049438467","677,61"
1312,LANDERD,M,15 t/m 19 jaar,"40,905919338902365","556,65"
1313,LANDGRAAF,M,15 t/m 19 jaar,"93,45605595933286","952,12"
1314,LANDSMEER,M,15 t/m 19 jaar,"305,5059291200647","296,84"
1315,LANGEDIJK,M,15 t/m 19 jaar,"43,689011569606336","927,43"
1316,LANSINGERLAND,M,15 t/m 19 jaar,"108,12681242567751","1917,32"
1317,LAREN,M,15 t/m 19 jaar,"57,61543628454452","312,64"
1318,LEEK,M,15 t/m 19 jaar,"51,86093698449356","606,2"
1319,LEERDAM,M,15 t/m 19 jaar,"57,317593809751436","669,44"
1320,LEEUWARDEN,M,15 t/m 19 jaar,"61,02303566328968","3536,69"
1321,LEIDEN,M,15 t/m 19 jaar,"69,98027308089229","3275,22"
1322,LEIDERDORP,M,15 t/m 19 jaar,"56,58244871450327","893,04"
1323,LEIDSCHENDAM-VOORBURG,M,15 t/m 19 jaar,"62,016403353675926","1753,3"
1324,LELYSTAD,M,15 t/m 19 jaar,"70,59288424083701","2264,27"
1325,LEUDAL,M,15 t/m 19 jaar,"48,95608553678791","1099,41"
1326,LEUSDEN,M,15 t/m 19 jaar,"102,36371658559683","929,24"
1327,LINGEWAAL,M,15 t/m 19 jaar,"68,96401360735473","355,69"
1328,LINGEWAARD,M,15 t/m 19 jaar,"76,2520999587352","1429,79"
1329,LISSE,M,15 t/m 19 jaar,"41,11577613967614","655,23"
1330,LOCHEM,M,15 t/m 19 jaar,"70,35143000792837","1034,26"
1331,LOON OP ZAND,M,15 t/m 19 jaar,"142,71425058026037","650,57"
1332,LOPIK,M,15 t/m 19 jaar,"118,94457580968758","558,24"
1333,LOPPERSUM,M,15 t/m 19 jaar,"180,09613000502597","298,45"
1334,LOSSER,M,15 t/m 19 jaar,"55,49383708061068","659,59"
1335,MAASDRIEL,M,15 t/m 19 jaar,"50,809077274385544","740,09"
1336,MAASGOUW,M,15 t/m 19 jaar,"276,53990833172645","674,17"
1337,MAASSLUIS,M,15 t/m 19 jaar,"44,30661827255714","881,65"
1338,MAASTRICHT,M,15 t/m 19 jaar,"84,94828602298398","3054,3"
1339,MARUM,M,15 t/m 19 jaar,"38,3730255810243","376,06"
1340,MEDEMBLIK,M,15 t/m 19 jaar,"53,7874001350287","1421,92"
1341,MEERSSEN,M,15 t/m 19 jaar,"81,44093151835392","571,54"
1342,MEIERIJSTAD,M,15 t/m 19 jaar,"62,712060840274276","2499,66"
1343,MEPPEL,M,15 t/m 19 jaar,"48,583007272354806","976,3"
1344,MIDDELBURG,M,15 t/m 19 jaar,"51,47439594861251","1449,38"
1345,MIDDEN-DELFLAND,M,15 t/m 19 jaar,"49,40138858457494","730,24"
1346,MIDDEN-DRENTHE,M,15 t/m 19 jaar,"111,35435307886888","1059,48"
1347,MIDDEN-GRONINGEN,M,15 t/m 19 jaar,"68,82575819672131","1952,0"
1348,MILL EN SINT HUBERT,M,15 t/m 19 jaar,"49,47161270735006","362,31"
1349,MOERDIJK,M,15 t/m 19 jaar,"69,68714662303428","1100,1"
1350,MOLENWAARD,M,15 t/m 19 jaar,"79,2237128050819","1196,4"
1351,MONTFERLAND,M,15 t/m 19 jaar,"60,294828921590955","1097,45"
1352,MONTFOORT,M,15 t/m 19 jaar,"60,945101078602335","464,49"
1353,MOOK EN MIDDELAAR,M,15 t/m 19 jaar,"43,013427682339405","234,59"
1354,NEDER-BETUWE,M,15 t/m 19 jaar,"107,98637662337661","770,0"
1355,NEDERWEERT,M,15 t/m 19 jaar,"88,26091729921067","528,29"
1356,NEERIJNEN,M,15 t/m 19 jaar,"45,66297585152378","379,32"
1357,NIEUWEGEIN,M,15 t/m 19 jaar,"57,87367113154854","1722,33"
1358,NIEUWKOOP,M,15 t/m 19 jaar,"52,87380315128168","892,97"
1359,NIJKERK,M,15 t/m 19 jaar,"59,08370196561142","1299,85"
1360,NIJMEGEN,M,15 t/m 19 jaar,"45,83780090250013","4822,16"
1361,NISSEWAARD,M,15 t/m 19 jaar,"84,2319447809148","2517,97"
1362,NOORD-BEVELAND,M,15 t/m 19 jaar,"87,31577614585972","197,45"
1363,NOORDENVELD,M,15 t/m 19 jaar,"58,49898338501982","973,82"
1364,NOORDOOSTPOLDER,M,15 t/m 19 jaar,"49,841364832685805","1595,8"
1365,NOORDWIJK,M,15 t/m 19 jaar,"80,51503016502427","764,13"
1366,NOORDWIJKERHOUT,M,15 t/m 19 jaar,"122,0016157096694","563,22"
1367,NUENEN CA,M,15 t/m 19 jaar,"93,60707404707354","768,16"
1368,NUNSPEET,M,15 t/m 19 jaar,"72,65297103870488","927,79"
1369,NUTH,M,15 t/m 19 jaar,"52,08673811951359","402,13"
1370,OEGSTGEEST,M,15 t/m 19 jaar,"58,50177911684912","733,51"
1371,OIRSCHOT,M,15 t/m 19 jaar,"53,83482443324524","609,17"
1372,OISTERWIJK,M,15 t/m 19 jaar,"56,06130317439918","778,1"
1373,OLDAMBT,M,15 t/m 19 jaar,"109,6451286316056","1106,26"
1374,OLDEBROEK,M,15 t/m 19 jaar,"70,27201850108015","722,12"
1375,OLDENZAAL,M,15 t/m 19 jaar,"48,78783997741048","991,61"
1376,OLST-WIJHE,M,15 t/m 19 jaar,"44,198544291957894","588,03"
1377,OMMEN,M,15 t/m 19 jaar,"75,05053380782917","505,8"
1378,ONDERBANKEN,M,15 t/m 19 jaar,"62,75886494919257","237,17"
1379,OOST GELRE,M,15 t/m 19 jaar,"76,71102969938082","1048,17"
1380,OOSTERHOUT,M,15 t/m 19 jaar,"59,589507765654176","1627,68"
1381,OOSTSTELLINGWERF,M,15 t/m 19 jaar,"97,13554248229903","768,32"
1382,OOSTZAAN,M,15 t/m 19 jaar,"43,58958744604678","298,87"
1383,OPMEER,M,15 t/m 19 jaar,"36,28134753785436","387,67"
1384,OPSTERLAND,M,15 t/m 19 jaar,"42,077006412321026","1024,59"
1385,OSS,M,15 t/m 19 jaar,"75,28125781291266","2839,85"
1386,OUD-BEIJERLAND,M,15 t/m 19 jaar,"56,7417697875321","770,94"
1387,OUDE IJSSELSTREEK,M,15 t/m 19 jaar,"75,17756674858629","1257,33"
1388,OUDER-AMSTEL,M,15 t/m 19 jaar,"44,291406661153296","399,03"
1389,OUDEWATER,M,15 t/m 19 jaar,"37,196596547840116","328,49"
1390,OVERBETUWE,M,15 t/m 19 jaar,"66,27467995796279","1627,13"
1391,PAPENDRECHT,M,15 t/m 19 jaar,"72,25847749503059","1016,22"
1392,PEEL EN MAAS,M,15 t/m 19 jaar,"49,66013042701448","1343,28"
1393,PEKELA,M,15 t/m 19 jaar,"73,12655358399124","383,79"
1394,PIJNACKER-NOOTDORP,M,15 t/m 19 jaar,"75,42403096067531","1811,33"
1395,PURMEREND,M,15 t/m 19 jaar,"76,38142528192714","2540,55"
1396,PUTTEN,M,15 t/m 19 jaar,"43,719348328985575","812,68"
1397,RAALTE,M,15 t/m 19 jaar,"110,8761214482087","1160,33"
1398,REIMERSWAAL,M,15 t/m 19 jaar,"49,67665830863916","701,92"
1399,RENKUM,M,15 t/m 19 jaar,"59,599986696525576","902,02"
1400,RENSWOUDE,M,15 t/m 19 jaar,"59,7288027132527","156,27"
1401,REUSEL-DE MIERDEN,M,15 t/m 19 jaar,"53,40603790588302","355,09"
1402,RHEDEN,M,15 t/m 19 jaar,"62,31739560842148","1282,91"
1403,RHENEN,M,15 t/m 19 jaar,"85,80142453020812","593,88"
1404,RIDDERKERK,M,15 t/m 19 jaar,"67,09774801705927","1254,45"
1405,RIJSSEN-HOLTEN,M,15 t/m 19 jaar,"47,30405774660716","1317,48"
1406,RIJSWIJK,M,15 t/m 19 jaar,"162,17104160316975","1049,92"
1407,ROERDALEN,M,15 t/m 19 jaar,"44,24333740719797","548,21"
1408,ROERMOND,M,15 t/m 19 jaar,"45,75731739933072","1532,99"
1409,ROOSENDAAL,M,15 t/m 19 jaar,"58,7435187246357","2335,96"
1410,ROTTERDAM,M,15 t/m 19 jaar,"64,41088628339789","17048,61"
1411,ROZENDAAL,M,15 t/m 19 jaar,"54,29067737430167","57,28"
1412,RUCPHEN,M,15 t/m 19 jaar,"91,8290120108485","645,25"
1413,S GRAVENHAGE,M,15 t/m 19 jaar,"103,39411720353287","13395,33"
1414,S HERTOGENBOSCH,M,15 t/m 19 jaar,"96,36799015385775","4249,38"
1415,SCHAGEN,M,15 t/m 19 jaar,"74,26041893536609","1561,1"
1416,SCHERPENZEEL,M,15 t/m 19 jaar,"49,073413166588004","339,04"
1417,SCHIEDAM,M,15 t/m 19 jaar,"62,53675765157358","2126,36"
1418,SCHIERMONNIKOOG,M,15 t/m 19 jaar,"10,742777777777778","18,0"
1419,SCHINNEN,M,15 t/m 19 jaar,"45,898895540875316","387,52"
1420,SCHOUWEN-DUIVELAND,M,15 t/m 19 jaar,"63,16059685863875","955,0"
1421,SIMPELVELD,M,15 t/m 19 jaar,"50,051511014353714","271,01"
1422,SINT ANTHONIS,M,15 t/m 19 jaar,"44,93954537002603","430,24"
1423,SINT-MICHIELSGESTEL,M,15 t/m 19 jaar,"123,79597978110476","933,78"
1424,SITTARD-GELEEN,M,15 t/m 19 jaar,"75,6332410555227","2756,17"
1425,SLIEDRECHT,M,15 t/m 19 jaar,"82,61738550466875","719,68"
1426,SLUIS,M,15 t/m 19 jaar,"103,02620415146384","572,81"
1427,SMALLINGERLAND,M,15 t/m 19 jaar,"60,6178316121739","1831,13"
1428,SOEST,M,15 t/m 19 jaar,"51,94360230906599","1444,74"
1429,SOMEREN,M,15 t/m 19 jaar,"37,76902043035811","643,65"
1430,SON EN BREUGEL,M,15 t/m 19 jaar,"41,36446897199554","510,99"
1431,STADSKANAAL,M,15 t/m 19 jaar,"74,04804936305733","1004,8"
1432,STAPHORST,M,15 t/m 19 jaar,"72,85061115005944","656,14"
1433,STEDE BROEC,M,15 t/m 19 jaar,"229,43504576520223","741,83"
1434,STEENBERGEN,M,15 t/m 19 jaar,"88,57235949755264","678,28"
1435,STEENWIJKERLAND,M,15 t/m 19 jaar,"70,11169230067436","1315,31"
1436,STEIN,M,15 t/m 19 jaar,"65,87660871221398","735,06"
1437,STICHTSE VECHT,M,15 t/m 19 jaar,"59,387634556704526","1887,68"
1438,STRIJEN,M,15 t/m 19 jaar,"65,0668827660724","277,65"
